Title,Cast,Genres,URL
The Terminator,"['Arnold Schwarzenegger', 'Michael Biehn', 'Linda Hamilton', 'Paul Winfield', 'Lance Henriksen', 'Rick Rossovich', 'Bess Motta', 'Earl Boen', 'Dick Miller', 'Shawn Schepps', 'Bruce M. Kerner', 'Franco Columbu', 'Bill Paxton', 'Brad Rearden', 'Brian Thompson', 'William Wisher', 'Ken Fritz', 'Tom Oberhaus', 'Ed Dogans', 'Joe Farago', 'Hettie Lynne Hurtes', 'Tony Mirelez', 'Philip Gordon', 'Anthony Trujillo', 'Stan Yale', 'Al Kahn', 'Leslie Morris', 'Hugh Farrington', 'Harriet Medin', 'Loree Frazier', 'James Ralston', 'Norman Friedman', 'Barbara Powers', 'Wayne Stone', 'David Michels', 'John E. Bristol', 'Webster Williams', 'Patrick Pinney', 'Bill W. Richmond', ""Chino 'Fats' Williams"", 'Greg Robbins', 'Marianne Muellerleile', 'John Durban', 'Marian Green', 'J. Randolph Harrison', 'David Kristin', 'Darrell Mapson', 'Bob Ritchie', 'John Stuart West']","['Action', 'Sci-Fi']",http://www.imdb.com/title/tt0088247/
Gandhi,"['Ben Kingsley', 'Rohini Hattangadi', 'Roshan Seth', 'Candice Bergen', 'Edward Fox', 'John Gielgud', 'Trevor Howard', 'John Mills', 'Martin Sheen', 'Ian Charleson', 'Günther Maria Halmer', 'Athol Fugard', 'Saeed Jaffrey', 'Geraldine James', 'Alyque Padamsee', 'Amrish Puri', 'Ian Bannen', 'Michael Bryant', 'John Clements', 'Richard Griffiths', 'Nigel Hawthorne', 'Bernard Hepton', 'Michael Hordern', 'Shreeram Lagoo', 'Om Puri', 'Virendra Razdan', 'Richard Vernon', 'Harsh Nayyar', 'Prabhakar Patankar', 'Vijay Kashyap', 'Nigam Prakash', 'Supriya Pathak', 'Neena Gupta', 'Shane Rimmer', 'Peter Harlowe', 'Anang Desai', 'Winston Ntshona', 'Peter Cartwright', 'Marius Weyers', 'Richard Mayes', 'Alok Nath', 'Dean Gasper', 'Ken Hutchison', 'Norman Chancer', 'Gulshan Kapoor', 'Charu Bala Chokshi', 'Raj Chaturvedi', 'Avpar Jhita', 'Anthony Sagger', 'David Gant', 'Daniel Day-Lewis', 'Ray Burdis', 'Daniel Peacock', 'Avis Bunnage', 'Caroline Hutchison', 'Mohan Agashe', 'Sudhanshu Mishra', 'Dina Nath', 'John Savident', 'John Patrick', 'Michael Godley', 'Stewart Harwood', 'Stanley McGeagh', 'Christopher Good', 'David Markham', 'Jyoti Sarup', 'John Naylor', 'Wilson George', 'Hansu Mehta', 'Sudarshan Sethi', 'Sunila Pradhan', 'Moti Makan', 'Jalal Agha', 'Rupert Frazer', 'Manohar Pitale', 'Homi Daruvala', 'K.K. Raina', 'Vivek Swaroop', 'Raja Biswas', 'Dominic Guard', 'Bernard Hill', 'Rama Kant Jha', 'Nana Palsikar', 'Alpna Gupta', 'Chandrakant Thakkar', 'John Quentin', 'Graham Seed', 'Keith Drinkel', 'Bob Babenia', 'Gerald Sim', 'Colin Farrell', 'Sanjeev Puri', 'Gareth Forwood', 'Vijay Crishna', 'Sankalp Dubey', 'James Cossins', 'Gurcharan Singh', 'John Vine', 'Geoffrey Chater', 'Ernest Clark', 'Habib Tanvir', 'Pankaj Mohan', 'Subhash Gupta', 'Aadil', 'Rajeshwar Nath', 'S.S. Thakur', 'Rahul Gupta', 'Barry John', 'Brian Oulton', 'James Snell', 'John Boxer', 'Gerard Norman', 'Bernard Horsfall', 'Richard Leech', 'Pankaj Kapur', 'Tarla Mehta', 'David Sibley', 'Dalip Tahil', 'Stanley Lebor', 'Terrence Hardiman', 'Monica Gupta', 'Jon Croft', 'William Hoyland', 'John Ratzenberger', 'Jack McKenzie', 'Tom Alter', 'Jane Myerson', 'Roop Kumar Razdan', 'Bani Sharad Joshi', 'Vagish Kumar Singh', 'Dilsher Singh', 'Sudhir Dalvi', 'Tilak Raj', 'Irpinder Puri', 'Pren Kapoor', 'Vinay Apte', 'Aswani Kumar', 'Avinash Dogra', 'Shreedhar Joshi', 'Suhas Palshikar', 'Karkirat Singh', 'Shekhar Chatterjee', 'Amarjeet', 'Pratap Desai', 'Bhatawadekar Prakash', 'Sunil Shende', 'Rovil Sinha', 'Rodney Cardiff', 'Harold Coyne', 'Mabel Etherington', 'Derek Lyons', 'Alf Mangan', 'Peter Ross-Murray', 'Gito Santana', 'Manoj Shah', 'Stephen M. Silverman', 'John Tatum', 'Fred Wood']","['Biography', 'Drama', 'History']",http://www.imdb.com/title/tt0083987/
La Haine,"['Vincent Cassel', 'Hubert Koundé', 'Saïd Taghmaoui', 'Abdel Ahmed Ghili', 'Solo', 'Joseph Momo', 'Héloïse Rauth', 'Rywka Wajsbrot', 'Olga Abrego', 'Laurent Labasse', 'Choukri Gabteni', 'Nabil Ben Mhamed', 'Benoît Magimel', 'Médard Niang', 'Arash Mansour', 'Abdel-Moulah Boujdouni', 'Mathilde Vitry', 'Christian Moro', 'JiBi', 'Edouard Montoute', 'Félicité Wouassi', 'Fatou Thioune', 'Thang-Long', 'Cut Killer', 'Sabrina Houicha', 'Sandor Weltmann', 'François Levantal', 'Julie Mauduech', 'Karin Viard', 'Peter Kassovitz', 'Vincent Lindon', 'Christophe Rossignon', 'Mathieu Kassovitz', 'Anthony Souter', 'Florent Lavandeira', 'Teddy Marques', 'Samir Khelif', 'Tadek Lokcinski', 'Virginie Montel', 'Andrée Damant', 'Marcel Marondo', 'Karim Belkhadra', 'Marc Duret', 'Eric Pujol', 'Philippe Nahon', 'Sébastien Tavel', 'François Toumarkine', 'José-Philippe Dalmat', 'Zinedine Soualem', 'Bernie Bonvoisin', 'Cyril Ancelin', 'Patrick Médioni']","['Crime', 'Drama']",http://www.imdb.com/title/tt0113247/
Groundhog Day,"['Bill Murray', 'Andie MacDowell', 'Chris Elliott', 'Stephen Tobolowsky', 'Brian Doyle-Murray', 'Marita Geraghty', 'Angela Paton', 'Rick Ducommun', 'Rick Overton', 'Robin Duke', 'Carol Bivins', 'Willie Garson', 'Ken Hudson Campbell', 'Les Podewell', 'Rod Sell', 'Tom Milanovich', 'John M. Watson Sr.', 'Peggy Roeder', 'Harold Ramis', 'David Pasquesi', 'Lee R. Sellars', 'Chet Dubowski', 'C.O. Erickson', 'Sandy Maschmeyer', ""Leighanne O'Neil"", 'Evangeline Binkley', 'Samuel Mages', 'Ben Zwick', 'Hynden Walch', 'Michael Shannon', 'Timothy Hendrickson', 'Martha Webster', 'Angela Gollan', 'Shaun Chaiyabhat', 'Dianne B. Shaw', 'Barbara Ann Grimes', 'Ann Heekin', 'Lucina Paquet', 'Brenda Pickleman', 'Amy Murdoch', 'Eric Saiet', 'Lindsay Albert', 'Roger Adler', 'Ben A. Fish', 'Don Riozz McNichols', 'Brian Willig', 'Richard Henzel', 'Rob Riley', 'Scooter', 'Douglas Blakeslee', 'Tony DeGuide', 'Stephen Detherage', 'Leslie Frates', 'Ari Golan', 'Simon Harvey', 'Grady Hutt', 'Robert Minkoff', 'Rocky Nelson', 'Regina Prokop', 'Daniel Riggs', 'Reni Santoni']","['Comedy', 'Fantasy', 'Romance']",http://www.imdb.com/title/tt0107048/
Sanjuro,"['Toshirô Mifune', 'Tatsuya Nakadai', 'Keiju Kobayashi', 'Yûzô Kayama', 'Reiko Dan', 'Takashi Shimura', 'Kamatari Fujiwara', 'Takako Irie', 'Masao Shimizu', 'Yûnosuke Itô', 'Akira Kubo', 'Hiroshi Tachikawa', 'Yoshio Tsuchiya', 'Kunie Tanaka', 'Tatsuyoshi Ehara', 'Akihiko Hirata', 'Toranosuke Ogawa', 'Sachio Sakai', 'Kenzô Matsui', 'Toshiko Higuchi', 'Tatsuhiko Namisato', 'Yutaka Sada', 'Shin Ôtomo', 'Shôichi Hirose', 'Minoru Itô', 'Kôji Uruki', 'Hiroyoshi Yamaguchi', 'Fuminori Ôhashi']","['Action', 'Crime', 'Drama', 'Thriller']",http://www.imdb.com/title/tt0056443/
The Nights of Cabiria,"['Giulietta Masina', 'François Périer', 'Franca Marzi', 'Dorian Gray', 'Aldo Silvani', 'Ennio Girolami', 'Mario Passante', 'Christian Tassou', 'Amedeo Nazzari', 'Gianni Baghino', 'Franco Balducci', 'Ciccio Barbi', 'Jusy Boncinelli', 'Loretta Capitoli', 'Leo Catozzo', 'Dominique Delouche', 'Edda Evangelista', 'Franco Fabrizi', 'Riccardo Fellini', 'Ines Ferrari', 'Biagio Gambini', 'Giovanna Gattinoni', 'Amedeo Girardi', 'Pina Gualandri', 'Elio Mauro', 'Nino Milano', 'Jean Mollier', 'Sandro Moretti', 'Sergio Parlato', 'Mimmo Poli', 'Polidor', 'María Luisa Rolando', 'Vittorio Tosti']",['Drama'],http://www.imdb.com/title/tt0050783/
The Wizard of Oz,"['Judy Garland', 'Frank Morgan', 'Ray Bolger', 'Bert Lahr', 'Jack Haley', 'Billie Burke', 'Margaret Hamilton', 'Charley Grapewin', 'Pat Walshe', 'Clara Blandick', 'Terry', 'Midgets The Singer', 'Franz Balluck', 'Josefine Balluck', 'Dorothy Barrett', 'Amelia Batchelor', 'Charles Becker', 'Freda Betsky', 'Billy Bletcher', 'Lorraine Bridges', 'Buster Brodie', 'Tyler Brooke', 'Betty Ann Bruno', 'Betty Ann Cain', 'Candy Candido', 'Mickey Carroll', 'Adriana Caselotti', 'Samuel Chapman', 'Harry Cogg', 'Pinto Colvig', 'Nona Cooper', 'Tommy Cottonaro', 'Lewis Croft', 'Jimmy the Crow', 'Frank Cucksey', 'Billy Curtis', 'Ken Darby', 'Sid Dawson', 'Ethel W. Denis', 'Prince Denis', 'Abe Dinovitch', 'Jon Dodson', 'Gracie Doll', 'Tiny Doll', 'Ardith Dondanville', 'Ruth Duccini', 'Daisy Earles', 'Harry Earles', 'Buddy Ebsen', 'Fern Formica', 'Sig Frohlich', 'Jackie Gerlich', 'Phil Harron', 'Joseph Herbst', 'Shep Houghton', 'James R. Hulse', 'Charles Irwin', 'Lois January', 'Eleanor Keaton', 'Joan Kenmore', ""Men The King's"", ""Karl 'Karchy' Kosiczky"", 'Dolly Kramer', 'Emil Kranzler', 'Nita Krebs', 'Jeane La Barbera', 'Rae-Nell Laskey', 'Johnny Leal', 'Valerie Lee', 'Ethelreda Leopold', 'Mitchell Lewis', 'Bud Linn', 'Jerry Maren', 'Dona Massin', 'Elaine Merk', 'George Ministeri', 'Priscilla Montgomery', 'Harry Monty', 'Yvonne Moray', 'Lee Murray', 'Olga Nardone', 'George Noisom', ""William H. O'Docharty"", 'Nicholas Page', 'Jack Paul', 'Margaret Pellegrini', 'Meinhardt Raabe', 'Hazel Resmondo', 'Freddie Retter', ""'Little Billy' Rhodes"", 'The Rhythmettes', 'Elvida Rizzo', 'Rad Robinson', 'Paul Rodriguez', 'Ambrose Schindler', 'Helen Seamon', 'Rolfe Sedan', 'Garland Slatten', 'Oliver Smith', 'Ruth Smith', 'Katharine Snell', 'Robert St. Angelo', 'Parnell St. Aubin', 'Alta Stevens', 'Ralph Sudam', 'August Clarence Swenson', 'Betty Tanner', 'Gus Wayne', 'Victor Wetter', 'Harry Wilson', 'Johnny Winters', 'Marie Winters', 'Gladys V. Wolff', 'Murray Wood']","['Adventure', 'Family', 'Fantasy', 'Musical']",http://www.imdb.com/title/tt0032138/
Jaws,"['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss', 'Lorraine Gary', 'Murray Hamilton', 'Carl Gottlieb', 'Jeffrey Kramer', 'Susan Backlinie', 'Jonathan Filley', 'Ted Grossman', 'Chris Rebello', 'Jay Mello', 'Lee Fierro', 'Jeffrey Voorhees', 'Craig Kingsbury', 'Robert Nevin', 'Peter Benchley', 'Tim Aguirre', 'Chris Anastasio', 'John Bahr', 'Gilbert Brand', 'Jean Canha', 'Edwin C. Carlson', 'Henry Carreiro', 'Robert Carroll', 'Edward Chalmers Jr.', 'Robert Chambers', 'Fritzi Jane Courtney', 'David Daniel', 'Gregory S. Dole', 'Cyprian R. Dube', 'Stephen Earle', 'Robin Eddins', 'David Engelbach', 'Dorothy Fielding', 'Francis A. Frank', 'Brendan Gallagher', 'Elizabeth K. Gifford', 'Willis B. Gifford', 'Alston Goff', 'Paul Goulart', 'Beardsley Graham', 'Eleanor L. Harvey', 'Mike Haydn', 'Richard P. Hewitt', 'Carla Hogendyk', 'Wally Hooper Jr.', 'Janice T. Hull', 'Stephanie Hull', 'Wayne Iacono', 'Duncan Inches', 'Joseph G. Kraetzer', 'Joe La Creta', 'William Lymon', 'Belle McDonald', 'Phil Murray', 'Philip Norton', ""William O'Gorman"", 'Joseph Oliveira', 'Dennett Paula', 'William Pfluger', 'Donald Poole', 'Steven Potter', 'Beverly Powers', 'Ayn Ruymen', 'Christopher Sands', 'Henry E. Scott III', 'Peggy Scott', 'John Searle', 'Harry Shearer', 'Steven Spielberg', 'Joy Stuart', 'Jerome S. Tartar', 'Julie Taylor', 'Paul G. Thibodeau', 'Rex Trailer', 'Paul F. Tremblay', 'Hershel West', 'Robert Whelden Jr.', 'Alfred Wilde', 'Dick Young']","['Adventure', 'Drama', 'Thriller']",http://www.imdb.com/title/tt0073195/
The Help,"['Emma Stone', 'Viola Davis', 'Bryce Dallas Howard', 'Octavia Spencer', 'Jessica Chastain', ""Ahna O'Reilly"", 'Allison Janney', 'Anna Camp', 'Eleanor Henry', 'Emma Henry', 'Chris Lowell', 'Cicely Tyson', 'Mike Vogel', 'Sissy Spacek', 'Brian Kerwin', 'Wes Chatham', 'Aunjanue Ellis', 'Ted Welch', 'Shane McRae', 'Roslyn Ruff', 'Tarra Riggs', 'Leslie Jordan', 'Mary Steenburgen', 'Tiffany Brouwer', 'Carol Lee', 'Carol Sutton', 'Millicent Bolton', 'Ashley Johnson', 'Ritchie Montgomery', 'Don Brock', ""Florence 'Flo' Roach"", 'Nelsan Ellis', 'David Oyelowo', 'LaChanze', 'Dana Ivey', 'Becky Fly', 'Sheerene Whitfield', 'Cleta Elaine Ellington', 'Henry Carpenter', 'John Taylor', 'Charles Cooper', 'Diana Cooper', 'Coyt Bailey', 'Wade Cottonfield', 'Kelsey Scot', 'Amy Beckwith', 'Sloane Fair', 'Anna Jennings', 'Lauren Miller', 'Elizabeth Smith', 'Mary Taylor Killebrew', 'Kathryn Ursy', 'Stephanie Ward', 'Julie Ann Doan', 'Miles Donald', 'Medgar Evers', 'Stuart Greenwell', 'John F. Kennedy', 'Robert F. Kennedy', 'Lamar Lott', 'Austin William Morgan', 'Charles Orr', 'Philip A Scott', 'Jordan Sudduth', 'Mario Tolliver']",['Drama'],http://www.imdb.com/title/tt1454029/
Blade Runner 2049,"['Ryan Gosling', 'Dave Bautista', 'Robin Wright', 'Mark Arnold', 'Vilma Szécsi', 'Ana de Armas', 'Wood Harris', 'David Dastmalchian', 'Tómas Lemarquis', 'Sylvia Hoeks', 'Edward James Olmos', 'Jared Leto', 'Sallie Harmsen', 'Hiam Abbass', 'Mackenzie Davis', 'Krista Kosonen', 'Elarica Johnson', 'André Lukács Molnár', 'István Göz', 'Pál Nyári', 'Joshua Tersoo Allagh', 'Zoltán Béres', 'Konstantin Pál', 'Ferenc Györgyi', 'Samuel Brown', 'Lennie James', 'Carla Juri', 'Kincsö Sánta', 'Barkhad Abdi', 'Harrison Ford', 'Ben Thompson', 'Suzie Kennedy', 'David Benson', 'Stephen Triffitt', 'Sean Young', 'Loren Peta', 'Bernie Leinfelder', 'Kingston Taylor']","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",http://www.imdb.com/title/tt1856101/
La La Land,"['Ryan Gosling', 'Emma Stone', 'Amiée Conn', 'Terry Walters', 'Thom Shelton', 'Cinda Adams', 'Callie Hernandez', 'Jessica Rothe', 'Sonoya Mizuno', 'Rosemarie DeWitt', 'J.K. Simmons', 'Claudine Claudio', 'Jason Fuchs', 'D.A. Wallach', 'Trevor Lissauer', 'Olivia Hamilton', 'Anna Chazelle', 'Marius De Vries', 'Finn Wittrock', 'Josh Pence', 'Nicole Coulon', 'Damon Gupton', 'John Legend', 'Christopher Michael Stevens', 'Keith Harris', 'Kaveh Rastegar', 'Shaylah J. Stevens', 'Natalie Imani', 'Briana Lee', 'David Douglas', 'Miles Anderson', 'Bobo Chang', 'Meagen Fay', 'Robert Haynes', 'John Hindman', 'Valarie Rae Miller', 'Nicole Wolf', 'Corrin Evans', 'Kiff VandenHeuvel', 'Tom Everett Scott', 'Camryn Ray Cavaliero', 'Zoë Hall', 'Dempsey Pappion', ""Clifton 'Fou Fou' Eddie"", 'Cal Bennett', 'Nedra Wheeler', 'Javier Gonzalez', 'Khirye Tyler', 'Arthur Horowitz', 'Reshma Gajjar', 'Hunter Hamilton', 'Damian Gomez', 'Candice Coke', 'Amanda Balen', 'Mecca Vazie Andrews', 'Lou Becker', 'Doran Butler', 'Matt Cady', 'Dominic Chaiduang', 'Cindera Che', 'Carol Connors', 'Patrick Cook', 'Aaron Cooke', 'Tiffany Daniels', 'Bubba Dean Rambo', 'Nick Drago', 'Shaun Evaristo', 'Dana Fukagawa', 'Daniel Gaymon', 'Liz Imperio', 'Casey Johansen', 'Cris Judd', 'Yoori Kim', 'Marissa Labog', 'Stephanie Landwehr', 'Chris Moss', 'Clarice Ordaz', 'Nathan Prevost', 'Bradley M. Rapier', 'Britt Stewart', 'Melinda Sullivan', 'Dana Wilson', 'Terrance Yates', 'Tracy Shibata', 'Dominique Domingo', 'Asiel Hardison', 'Corey Anderson', 'Nick Baga', 'Scott Hislop', 'Leah Adler', 'Noel Bajandas', 'Khasan Brailsford', 'Denzel Chisolm', 'Montana Efaw', 'Krystal Ellsworth', 'Natalie Gilmore', 'Shannon Holtzapffel', 'Galen Hooks', 'Jeremy Hudson', 'Morgan Larson', 'George Lawrence Jr.', 'Sarah Mitchell', 'Kc Monnie', 'Scott Myrick', 'Cassidy Noblett', 'Brittany Parks', 'Victor Rojas', 'Tony Bellissimo', 'Ryan Ramirez', 'Catalina Rendic', 'Bryan Tanaka', 'Ava Bernstine', 'Mario Diaz', 'Quinn Lipton', 'Gakenia Muigai', 'Michael Stein', 'Becca Sweitzer', 'Samantha Abrantes', 'Monie Adamson', 'Matthew Aylward', 'McKenzie Anderson', 'Sybil Azur', 'Demian Boergadine', 'Pamela Chu', 'Lexie Contursi', 'Mallauri Esquibel', 'Michael Higgins', 'Tara Nicole Hughes', 'Chris Jarosz', 'Kayla Kalbfleisch', 'Matthew Kazmierczak', 'Paul Kirkland', 'Megan Lawson', 'Anthony Marciona', 'Michael Munday', 'Martha Nichols', 'Ryan Novak', ""Brandon O'Neal"", 'Bill Prudich', 'Eartha Robinson', 'Robert Roldan', 'Julie Schmid', 'Chelsea Thedinga', 'Danny Valle', 'Gustavo Vargas', 'Emily Williams', 'Christopher Aber', 'Kayla Bechor', 'Melvin LaThomas Brimm', 'Cameron Brinkman', 'Hunter Clowdus', 'Morgan Cohen', 'Tommy Cooley', 'Jenna Curtis', 'Vince Donvito', 'Gina Dunlap', 'Steffen Dziczek', 'Kristin Elliott', 'Amanda Fields', 'Jordan Ray Fox', 'Erick Galindo', 'Susie Ganiere', 'Ana Flavia Gavlak', 'Sascha Ghafoor', 'Milica Govich', 'Destinee Handly', 'Darrell Keith Harris', 'Courtney Hart', 'Holly Houk', 'Jesse Houk', 'Noah James', 'Frederick Keeve', 'Kelly Kennedy', 'Trent Kerpsack', 'David Kieran', 'Stanley Kowalski', 'Suzanne LaChasse', 'Harold Land Jr.', 'Andrea Lareo', 'Shannon Leann', 'Jacques Lesure', 'Bunny Levine', 'Elaine Lockhart', 'Jason Luckett', 'Monique Marissa Lukens', 'Anna Lunberry', 'Hemky Madera', 'Jillian Meyers', 'Lynn Moore', 'Kaye L. Morris', 'Margaret Newborn', 'Crystal Nichol', ""James O'Connor"", 'Tommy Otis', 'Andres Perez-Molina', 'Molly Ritter', 'Clarence Robinson', 'Paul Rosenblum', 'Sandra Rosko', 'Jessica Rotter', 'Haley Schwalbe', 'Kristin Slaysman', 'Cassandra Starr', 'Sam Stone', 'C.J. Stussi', 'Ottavio Taddei', 'Jeremy Nathan Tisser', 'Patty Tobin', 'Dapo Torimiro', 'Nadia Tumanova', 'Heather Turman', 'Phillip E. Walker', 'Nilla Elizabeth Watkins', 'Ian Wolfe']","['Comedy', 'Drama', 'Music', 'Musical', 'Romance']",http://www.imdb.com/title/tt3783958/
In the Mood for Love,"['Maggie Cheung', 'Tony Chiu-Wai Leung', 'Ping Lam Siu', ""Tung Cho 'Joe' Cheung"", 'Rebecca Pan', 'Kelly Lai Chen', 'Man-Lei Chan', 'Szu-Ying Chien', 'Roy Cheung', 'Paulyn Sun', 'Po-chun Chow', 'Kam-Wah Koo', 'Hsien Yu', 'Julien Carbon', 'Laurent Courtiaud', 'Charles de Gaulle']","['Drama', 'Romance']",http://www.imdb.com/title/tt0118694/
Paper Moon,"[""Ryan O'Neal"", ""Tatum O'Neal"", 'Madeline Kahn', 'John Hillerman', 'P.J. Johnson', 'Jessie Lee Fulton', 'James N. Harrell', 'Lila Waters', 'Noble Willingham', 'Bob Young', 'Jack Saunders', 'Jody Wilbur', 'Liz Ross', 'Yvonne Harrison', 'Ed Reed', 'Dorothy Price', 'Eleanor Bogart', 'Dorothy Forster', 'Lana Daniel', 'Herschel Morris', 'Dejah Moore', 'Ralph Coder', 'Harriet Ketchum', 'Desmond Dhooge', 'Kenneth Hughes', 'George Lillie', 'Burton Gilliam', 'Floyd Mahaney', 'Gilbert Milton', 'Randy Quaid', 'Tandy Arnold', 'Dennis Beden', 'Vernon Schwanke', 'Hugh Gillin', 'Art Ellison', 'Rose-Mary Rumbley', 'Jack Benny', 'Jeff Colyer', 'Jim Jordan', 'Marian Jordan', 'Don Wilson']","['Comedy', 'Crime', 'Drama']",http://www.imdb.com/title/tt0070510/
Tangerines,"['Lembit Ulfsak', 'Giorgi Nakashidze', 'Misha Meskhi', 'Elmo Nüganen', 'Raivo Trass', 'Zura Begalishvili', 'Dato Khakhidze', 'Jano Izoria', 'Gia Gogishvili', 'Vamekh Jangidze', 'Aleko Begalishvili', 'Temo Khutsishvili', 'Giorgi Tsaava', 'Denis Khlibov', 'Victor Gegeshidze', 'Genadi Levchenko', 'Kakha Arevadze', 'Ann-Heliin Saadoja']","['Drama', 'War']",http://www.imdb.com/title/tt2991224/
Gangs of Wasseypur,"['Manoj Bajpayee', 'Richa Chadha', 'Nawazuddin Siddiqui', 'Tigmanshu Dhulia', 'Jameel Khan', 'Piyush Mishra', 'Jaideep Ahlawat', 'Huma Qureshi', 'Zeishan Quadri', 'Vipin Sharma', 'Satyakam Anand', 'Aditya Kumar', 'Rajkummar Rao', 'Vineet Kumar Singh', 'Sankalp Acharekar', 'Mahesh Balraj', 'Mukesh Chhabra', 'Shreedhar Dubey', 'Anurita Jha', 'Harish Khannaa', 'Murari Kumar', 'Pramod Pathak', 'Vijesh Rajan', 'Reema Sen', 'Rajesh Kumar Sharma', 'Yashpal Sharma', 'Sanjay Singh', 'Akash Sinha', 'Suhas Sirsat', 'Pankaj Tripathi', 'Jack Wayne', 'Rohit Pandey', 'Sanjeeva Vatsa']","['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",http://www.imdb.com/title/tt1954470/
Before Sunset,"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff', 'Louise Lemoine Torrès', 'Rodolphe Pauly', 'Mariane Plasteig', 'Diabolo', 'Denis Evrard', 'Albert Delpy', 'Marie Pillet']","['Drama', 'Romance']",http://www.imdb.com/title/tt0381681/
The Handmaiden,"['Min-hee Kim', 'Tae-ri Kim', 'Jung-woo Ha', 'Jin-Woong Cho', 'Hae-sook Kim', 'So-Ri Moon', 'Si-yeon Ha', 'Ha-na Han', 'Ha-dam Jeong', 'Eun-hyung Jo', 'Eun-yeong Kim', 'In-woo Kim', 'Dong-hwi Lee', 'Kyu-jung Lee', 'Yong-nyeo Lee', 'Kim Si-eun', 'Rina Takagi', 'Min-chae Yoo']","['Drama', 'Romance', 'Thriller']",http://www.imdb.com/title/tt4016934/
"Paris, Texas","['Harry Dean Stanton', 'Nastassja Kinski', 'Dean Stockwell', 'Aurore Clément', 'Hunter Carson', 'Bernhard Wicki', 'Sam Berry', 'Claresie Mobley', 'Viva', 'Edward Fayton', 'Socorro Valdez', 'Justin Hogg', 'Tom Farrell', 'John Lurie', 'Jeni Vici', 'Sally Norvell', 'Sharon Menzel', 'The Mydolls', 'Brandy Tipton']",['Drama'],http://www.imdb.com/title/tt0087884/
The Best Years of Our Lives,"['Myrna Loy', 'Fredric March', 'Dana Andrews', 'Teresa Wright', 'Virginia Mayo', ""Cathy O'Donnell"", 'Hoagy Carmichael', 'Harold Russell', 'Gladys George', 'Roman Bohnen', 'Ray Collins', 'Minna Gombell', 'Walter Baldwin', 'Steve Cochran', 'Dorothy Adams', 'Don Beddoe', 'Marlene Aames', 'Charles Halton', 'Ray Teal', 'Howland Chamberlain', 'Dean White', 'Erskine Sanford', 'Michael Hall', 'Victor Cutler', 'Jimmy Ames', 'Carol Andrews', 'Mary Arden', 'Harry Cheshire', 'Sidney Clute', 'Joyce Compton', 'James Conaty', 'Heinie Conklin', 'Bert Conway', 'Clancy Cooper', 'Mady Correll', 'Roy Darmour', 'Hal K. Dawson', 'Lester Dorr', 'Claire Du Brey', 'Tom Dugan', 'Edward Earle', 'Blake Edwards', 'Billy Engle', 'Ben Erway', 'Doris June Fesetta', 'Pat Flaherty', 'Tennessee Ernie Ford', 'Louise Franklin', 'Harry Gillette', 'Dick Gordon', 'Earle Hodgins', 'Stuart Holmes', 'Ray Hyke', 'John Ince', 'Teddy Infuhr', 'Jackie Jackson', 'Georgia Kane', 'Robert Karnes', 'Kenner G. Kemp', 'Donald Kerr', 'Gene Krupa', 'Alyn Lockwood', 'Wilbur Mack', 'Susan Mann', 'Thomas Martin', 'Michael Mauree', 'Doreen McCann', 'Peggy McIntyre', 'Chef Milani', 'Harold Miller', 'Ernesto Molinari', 'William Newell', 'Georgie Nokes', ""William H. O'Brien"", 'Joe Palma', 'Leo Penn', 'Caleb Peterson', 'Norman Phillips Jr.', 'Jack Rice', 'Suzanne Ridgway', 'Mickey Roth', 'Ruth Sanderson', 'Ralph Sanford', 'Noreen Sayles', 'Stephen Soldi', 'Bert Stevens', 'John Tyrrell', 'Amelita Ward', 'Jan Wiley', 'Marek Windheim', 'Catherine Wyler', 'Judy Wyler']","['Drama', 'Romance', 'War']",http://www.imdb.com/title/tt0036868/
